id,author,description,clean
975,@aanyatmikasarisubagio8356,"Dari MUI mngatakan zat yg terkandung dlm barang2 tsb tdk haram.. Yg haram mmbeli barang2 dari mereka yg mendukung Israhell. Coba klw lihat berita ataw baca berita yg tuntas. MUI tdk pernh merilis nama2 barang tsb.. Tp dr dlu kan kita tw perusahaan2 mna aja yg mendukung mereka. Toh klw pun mereka mmboikot produk israhell yg notabene perusahaan luar, kita beralih k produk negeri sndri, kan hal itu akan mnguntungkan rakyat kita jg. Klwpun khilangan pekerjaan krn perusahaan merugi atwpun barang2 di warung kita g laku krn dboikot, setidak-tidaknya anda tdk khilangan nyawa sprti rakyat Palestina!! Lbh baik disedekahkan barang2 yg diboikot, InsyaAllah jd berkah, akan Alloh ganti dg rezeki yg lain. InsyaAllah! Jgn cengeng jd orng Indonesia, takut khilangan pekerjaan, takut g laku nnt g bisa makan.. Itu hal duniawi.. Orng2 Palestina di gaza sdh lama g bisa makan, g ada pekerjaan, tp mereka g takut kehilangan nyawa!!",dari mui mngatakan zat yg terkandung dlm barang tsb tdk haram yg haram mmbeli barang dari mereka yg mendukung israhell coba klw lihat berita ataw baca berita yg tuntas mui tdk pernh merilis nama barang tsb tp dr dlu kan kita tw perusahaan mna aja yg mendukung mereka toh klw pun mereka mmboikot produk israhell yg notabene perusahaan luar kita beralih produk negeri sndri kan hal itu akan mnguntungkan rakyat kita jg
976,@syaifulghufron11,Mau produk israel mau bukan saya ga peduli saya tetap minum teh sari wangi... tragedi israel dan palestina sudah jadi kehendak Alloh ila yaumil qiamah.... jadi ga usah LEBAY,mau produk israel mau bukan saya ga peduli saya tetap minum teh sari wangi tragedi israel dan palestina sudah jadi kehendak alloh ila yaumil qiamah jadi ga usah lebay
977,@aliasanti9778,"Mungkin ini HOAK karena semua MUI tidak mengeluarkan boikot terhadap produk mata pencaharian orang2 ISRAIL karena pada masanya kepemimpinan Baginda Muhammad Saw sudah ada orang yahudi disekitar umat Islam, tidak ada Larangan jualan dari orang2 yahudi, jadi bisa di garis BAWAHI bahwa produk yg di jual itu bukan yg menikmati dari kelompoknya tapi dari umat ISLAM juga menikmati, dan dari Badan usaha mereka juga ada sebagian besar karyawan orang muslimin, gak ada pekerjaan dari hasil air mata para muslimin di palestina, tapi sebagian besar keuntungan penjualan juga bisa dinikmati para keluarga karyawan BADAN usaha yg memang sudah ada, jadi tolonglah dicermati dulu dan dipahami mana2 sumber2 yg di cari kebenarannya, jangan sampai kita LATA ( ikut2 dengan pemberitaan yg belum tentu terbaik untuk ke maslakhatan bersama). Semoga bisa saling menghormati, saling bisa memerangi kebathilan. Tapi bertindak cerdas,tanpa ada yg menyakiti dalam tutur kata dan perbuatan",mungkin ini hoak karena semua mui tidak mengeluarkan boikot terhadap produk mata pencaharian orang israil karena pada masanya kepemimpinan baginda muhammad saw sudah ada orang yahudi disekitar umat islam tidak ada larangan jualan dari orang yahudi jadi bisa di garis bawahi bahwa produk yg di jual itu bukan yg menikmati dari kelompoknya tapi dari umat islam juga menikmati dan dari badan usaha mereka juga ada sebagian besar karyawan orang muslimin gak ada pekerjaan dari hasil air mata para muslimin di palestina
978,@LanjarsuprayitnoLanjarsu-dz4sz,betul skali lur🙏,betul skali lur
979,@YESUA313,Ini ni ni ISLAM yang NETRAL cerdas👍👍👍👍👍👍👍👍👍👍👍👍Alia anda orang NU ya??????? Ingat Suatu negara tidak bisa berdiri sendiri tanpa bantuan Negara Laen... Saya ambil contoh sendai nya semua Negara sahabat cabut semua infestasi nya kerjasama sama indo apa yang akan terjadi kira kira Hmmm....... Belom Lagi internet di matikan DLL.... Internet dll kita pakek dari luarrr.. Islam Garis keras itu makanan  minum yang kalian boikot udah jadi daging didalam tubuh kalian sampai anak cucu🤣🤣😅😅😂🤣🤣🤣🤣🤣🤣🤣😅😂🤣🤣sekarang teriak boikot buahahaha,ini ni ni islam yang netral cerdas alia anda orang nu ya ingat suatu negara tidak bisa berdiri sendiri tanpa bantuan negara laen saya ambil contoh sendai nya semua negara sahabat cabut semua infestasi nya kerjasama sama indo apa yang akan terjadi kira kira hmmm belom lagi internet
980,@Whylym467,Sorry,sorry
981,@Hermia539,"Semua produk milik israel.kebutuhan rumah tangga ..sunglet ,sabun ,kecap ,saos,roiko,Masako",semua produk milik israelkebutuhan rumah tangga sunglet sabun kecap saosroikomasako
982,@Hermia539,Indonesia harus punya produk produk tersebut jadi tidak mengambil produk negara lain,indonesia harus punya produk produk tersebut jadi tidak mengambil produk negara lain
983,@nurlina9092,Kecap bango lebih tua dari pada kecap abc,kecap bango lebih tua dari pada kecap abc
984,@anoemandew3407,"Alhamdullilah,,itu sudah saya terapkan di dalam keluarga",alhamdullilahitu sudah saya terapkan di dalam keluarga
985,@farizwahyu5703,Ya ibuk nya yg senang pegawai indo nya yg kasihan buk buk,ya ibuk nya yg senang pegawai indo nya yg kasihan buk buk
986,@NovrizalNovri-yj8jt,Apa iya masako. Air mineral aQua dri luar indonesia di bawa ksini?😆😆 tuh air mineral aQua pabrik nya di solok sumbar. Berastagi sumut.. jdi bijak2 lh mau berbuat sesuatu bnyak karyawan yg di phk.. apakah MUI punya solusi?😂😂,apa iya masako air mineral aqua dri luar indonesia di bawa ksini tuh air mineral aqua pabrik nya di solok sumbar berastagi sumut jdi bijak lh mau berbuat sesuatu bnyak karyawan yg di phk apakah mui punya solusi
987,@jefritoday3187,Ingat jangan naik pesawat klau barani dasar munafik Klau umroh naik unta aja 😂😂😂biar enak,ingat jangan naik pesawat klau barani dasar munafik klau umroh naik unta aja biar enak
988,@NovrizalNovri-yj8jt,Jangn terlalu bego wahai negri kuu!! Itu semua di buat di dalam negrimu sendiri.. sungguh menyedih kan.. ntar kalau suatu saat di suruh yg ga masuk akal apa kalian juga ikut? Mikiiiir...,jangn terlalu bego wahai negri kuu itu semua di buat di dalam negrimu sendiri sungguh menyedih kan ntar kalau suatu saat di suruh yg ga masuk akal apa kalian juga ikut mikiiiir
989,@AryaCoolz,P mau nanya produk Palestine apa aja ya,mau nanya produk palestine apa aja ya
990,@nurlina9092,Lalu kenapa barang barang itu ada pabriknya di indonesia bagaimana kalau para karyawan yang bekerja di salah satu pabrik itu adalah seorang muslim sementara roiko bukannya itu bahan masakan dan kalian yang memakan masakan ibu kalian yang tercampur roiko berarti kalian sama saja membenci masakan ibu kalian sendiri dan kecap bangau bukan nya sudah ada dari zaman dahulu kecap abc itu hanya kecap baru,lalu kenapa barang barang itu ada pabriknya di indonesia bagaimana kalau para karyawan yang bekerja di salah satu pabrik itu adalah seorang muslim sementara roiko bukannya itu bahan masakan dan kalian yang memakan masakan ibu kalian yang tercampur roiko berarti kalian sama saja membenci masakan ibu kalian sendiri dan kecap bangau bukan nya sudah ada dari zaman dahulu kecap abc itu hanya kecap baru
991,@roninofficial2230,Boikot ini boikot itu tapi HP nya masi iphone post nya masi di ig masi di Facebook masi di youtube yg buatnya org Amerika... Lah gmna..,boikot ini boikot itu tapi hp nya masi iphone post nya masi di ig masi di facebook masi di youtube yg buatnya org amerika lah gmna
992,@KandarPutra-nx8rc,Laahhh... Sehari hari gw pke itu,laahhh sehari hari gw pke itu
993,@goreezbeast623,"itu barang2 dr dlu juga udah pd masuk perut ente2 knp sekarang2 ada acara musuhi barang itu.. klo mau benci,benci negaranya saja knp mesti benci barang yg g haram bahkan sebelumnya itu di konsumsi sama kalian.. apakah ini yg di namakan cm ikut2tan doang tpi g tau niat ny buat apa.. klo mau boikot smua bikinan orang non muslim klian jangan sentuh dr dlu jngn cuma ada event2 tertentu klian baru boikot boikut tpi kelakuan klian dan akhlak klian msih blum pd bener sok2 jd orang bner.",itu barang dr dlu juga udah pd masuk perut ente knp sekarang ada acara musuhi barang itu klo mau bencibenci negaranya saja knp mesti benci barang yg haram bahkan sebelumnya itu di konsumsi sama kalian apakah ini yg di namakan cm ikut tan doang tpi tau niat ny buat apa klo mau boikot smua bikinan orang non muslim klian jangan sentuh dr dlu jngn cuma ada event tertentu klian baru boikot boikut tpi kelakuan klian dan akhlak klian msih blum pd bener sok jd orang bner
994,@akbarmaulana5058,Fitnah fitnah bohong buatan indo kok di fitnah,fitnah fitnah bohong buatan indo kok di fitnah
995,@heniyusnivasari3597,Saya pikir semua itu produk Indonesia.,saya pikir semua itu produk indonesia
996,@najwazhafranchannel6333,masako dan mamalemon selalu di hati :),masako dan mamalemon selalu di hati
997,@indrasumardiputra7779,Palestina tetap dihati,palestina tetap dihati
998,@user-us3zj1ct1k,Saya jujur bingung sama warga 62/Indonesia bagian barat kalian hanya membela palestina krn seiman sama kalian... Saya yakin 1jt% jika palestina bukan mayoritasnya muslim kalian akan diam aja tdk akan banyak bacotnya.,saya jujur bingung sama warga indonesia bagian barat kalian hanya membela palestina krn seiman sama kalian saya yakin jt jika palestina bukan mayoritasnya muslim kalian akan diam aja tdk akan banyak bacotnya
999,@vinzChanel63,Waduh tapi kan kita gk tau kalo itu produk israel bener ka. Dulu kita gk tau baru tau sekarang kan udh banyak orng make dari dulu,waduh tapi kan kita gk tau kalo itu produk israel bener ka dulu kita gk tau baru tau sekarang kan udh banyak orng make dari dulu
1000,@user-gmoypsp3xn9c,"Bukan produk israel itu haduhh, itu produksi orng indonesia pekok",bukan produk israel itu haduhh itu produksi orng indonesia pekok
1001,@noah_fans4140,"Yaa terus klo warung warung kecil udah terlanjur beli gimana??? Boikot apanya, yg miskin makin miskin dah😂😂 stop dari pintu masuk indo, yg udah masuk mah biarkan aja beli aja .. bener apa bener",yaa terus klo warung warung kecil udah terlanjur beli gimana boikot apanya yg miskin makin miskin dah stop dari pintu masuk indo yg udah masuk mah biarkan aja beli aja bener apa bener
1002,@war9487,"Lu boikot produk yg mendukung Israel tapi lu lupa bahwa ada banyak orang yg menggantungkan hidup mereka dari produk tersebut itu sama aja bikin PHK diindonesia ini ko boikot nanggung sih sekalian aja boikot FB,ig, YouTube,wa,iPhone dan produk buatan yahudi itukan pasti duitnya juga bantu Israel juga.berani boikot itu semua 😂😂",lu boikot produk yg mendukung israel tapi lu lupa bahwa ada banyak orang yg menggantungkan hidup mereka dari produk tersebut itu sama aja bikin phk diindonesia ini ko boikot nanggung sih sekalian aja boikot fbig youtubewaiphone dan produk buatan yahudi itukan pasti duitnya juga bantu israel jugaberani boikot itu semua
1003,@ketepelSakti,Sekarang Aq pilih2 dlu klo mau beli ngapain beli produk Israel!!!! Produk lokal juga ada,sekarang aq pilih dlu klo mau beli ngapain beli produk israel produk lokal juga ada
1004,@yesiwirahma9867,drpd boikot lbh baik nyumbang sebanyak2 nya utk palestina,drpd boikot lbh baik nyumbang sebanyak nya utk palestina
1005,@user-ml9dm6wg1d,Mari kita doakan buat warga palestina slalu diberikan kekuatan lahir  batinnya aminn,mari kita doakan buat warga palestina slalu diberikan kekuatan lahir batinnya aminn
1006,@agungscatter8884,"Yg buat konten ini macam babi,GK ada artinya memboikot produk mereka,yg ada malah susah.kita membeli produk makanan bukan senjata bodoh",yg buat konten ini macam babigk ada artinya memboikot produk merekayg ada malah susahkita membeli produk makanan bukan senjata bodoh
1007,@AANDOANK-cl4ck,bego.. kalo mau boikot.. gratisin semua produk dari mereka gak usah pada bayar.. bego banget..,bego kalo mau boikot gratisin semua produk dari mereka gak usah pada bayar bego banget
1008,@hasbullohaja2021,Tempat kerja saya selaku pembuat kemasan tsb kena imbasnya.. adakah solusi yang lebih baik.. anak dan keluarga kami juga akan kena imbasnya juga jika terus begini.. 😢,tempat kerja saya selaku pembuat kemasan tsb kena imbasnya adakah solusi yang lebih baik anak dan keluarga kami juga akan kena imbasnya juga jika terus begini
1009,@rasya9057,terlalu pro palestina,terlalu pro palestina
1010,@Jo-xh7mg,"Boikot produk --- produk sepi --- Pabrik gulung tikar ---- pengangguran makin byk ---- harga produk lain naik --- endingnya nyalahin pemerintah.... ayolah ingat kata abangnya mail jangan karena kesalahan 1 org kita menghukum semua org, artinya jgn karena oknum yg ga bener kita jga ngehukum org yg ga salah",boikot produk produk sepi pabrik gulung tikar pengangguran makin byk harga produk lain naik endingnya nyalahin pemerintah ayolah ingat kata abangnya mail jangan karena kesalahan org kita menghukum semua org artinya jgn karena oknum yg ga bener kita jga ngehukum org yg ga salah
1011,@Midtamasoya,Itu dari indonesia semua lol kecuali oreo ama Lux,itu dari indonesia semua lol kecuali oreo ama lux
1012,@desalemang8084,Lucunya org2 bodoh ini gak bakal ngaru tau cobakla agak pintar dikit makanya kita itu sekolah yg tingi2 supa bisa menghancurkan mereka kalau cuma boikot itu ngarunya cuma secuil mala justru buang2 waktu kita,lucunya org bodoh ini gak bakal ngaru tau cobakla agak pintar dikit makanya kita itu sekolah yg tingi supa bisa menghancurkan mereka kalau cuma boikot itu ngarunya cuma secuil mala justru buang waktu kita
1013,@bagasarya147,gw kan suka makan koko krunch itu kan dari nestle berarti gw gak boleh makan koko krunch 😢😢😢,gw kan suka makan koko krunch itu kan dari nestle berarti gw gak boleh makan koko krunch
1014,@Midtamasoya,Aqua dari indonesia lol,aqua dari indonesia lol
1015,@caturwidiyanto7168,Yang memboikot cemen.kenapa pabriknya yg di indonesia enggak di tutup dan dilarang untuk produksi.Yang tegas dong 😂,yang memboikot cemenkenapa pabriknya yg di indonesia enggak di tutup dan dilarang untuk produksiyang tegas dong
1016,@melodymirwansidabariba61,"Facebook, tiktok, youtube, messenger, whatsaap, twitter, jika anda menggunakan ya berarti Anda membantu Israil, jika anda masih mengunakan ya berarti orang2 munafik",facebook tiktok youtube messenger whatsaap twitter jika anda menggunakan ya berarti anda membantu israil jika anda masih mengunakan ya berarti orang munafik
1017,@arifsuherman2492,Sbnrnya tanpa di sadari sama aja kita memutuskan mata pencaharian orng.. Kata kan lah conto selsles tersebut kalo barang GK laku ya kasihan juga orng tersebut ...ujung ujung nya pengangguran... Jd initna gini manfaat kan selagi ada Toh tujuan kita membeli untuk kebutuhan bukan mendukung zionis goblok 😅,sbnrnya tanpa di sadari sama aja kita memutuskan mata pencaharian orng kata kan lah conto selsles tersebut kalo barang gk laku ya kasihan juga orng tersebut ujung ujung nya pengangguran jd initna gini manfaat kan selagi ada toh tujuan kita membeli untuk kebutuhan bukan mendukung zionis goblok
1018,@Waika.yummi1,Aku heran deh perasaan kecap bangok kan asli dari indonesia. Terus kenapa dilarang?,aku heran deh perasaan kecap bangok kan asli dari indonesia terus kenapa dilarang
1019,@ikenkusums6465,kan ada produk indo dan israel jadi jangan banding bandingin dong kan kamu juga belum tau buatnya dimana orangny siapa gitu jangan kayak giu iibuuuuk ya,kan ada produk indo dan israel jadi jangan banding bandingin dong kan kamu juga belum tau buatnya dimana orangny siapa gitu jangan kayak giu iibuuuuk ya
1020,@mujiharti4877,Tp kok di barangnya ada tulisan PT dari indonesia yah? Jelasih dong.,tp kok di barangnya ada tulisan pt dari indonesia yah jelasih dong
1021,@AndrisHasan-dl4tt,"Harusnya pemerintah yg setop pasokan produk tersebut,kasihan warung kecil",harusnya pemerintah yg setop pasokan produk tersebutkasihan warung kecil
1022,@riofebriando6926,"Nah boikot semua supaya pabriknya tutup dan pengangguran semakin banyak,setelah itu salahkan Pemerintah karena banyak perusahaan perusahaan yg menjual produk tersebut melakukan PHK Massal. Simple kan ? Itu kan yang kalian inginkan terjadi ?",nah boikot semua supaya pabriknya tutup dan pengangguran semakin banyaksetelah itu salahkan pemerintah karena banyak perusahaan perusahaan yg menjual produk tersebut melakukan phk massal simple kan itu kan yang kalian inginkan terjadi
1023,@Anisafamily10,Musnahin tu senjata buatan israhell di TNI yg nama nya UZI,musnahin tu senjata buatan israhell di tni yg nama nya uzi
1024,@harsono5147,Terus klo pake aplikasi facebook twiter instragram yutube haram gk nih soalnya klo gk salah ini produk amerika yg sekutunya israel juga kan,terus klo pake aplikasi facebook twiter instragram yutube haram gk nih soalnya klo gk salah ini produk amerika yg sekutunya israel juga kan
1025,@jejakpenjuru3256,Boikot,boikot
1026,@user-ky5kk5sz4r,Mari kita boicot prodak israel dan pendukung nya..ikut berjuang sekemampuan kita masing masing ..free free falestina,mari kita boicot prodak israel dan pendukung nyaikut berjuang sekemampuan kita masing masing free free falestina
